"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"CACHOEIRA DO SUL";"2003-06";"Estelionato";"17"
"CACHOEIRA DO SUL";"2003-06";"Furto de veículo";"1"
"CACHOEIRA DO SUL";"2003-06";"Furtos";"238"
"CACHOEIRA DO SUL";"2003-06";"Roubo de veículo";"1"
"CACHOEIRA DO SUL";"2003-06";"Roubos";"26"
"CACHOEIRA DO SUL";"2003-07";"Entorpecentes - Posse";"2"
"CACHOEIRA DO SUL";"2003-07";"Entorpecentes - Tráfico";"2"
"CACHOEIRA DO SUL";"2003-07";"Estelionato";"11"
"CACHOEIRA DO SUL";"2003-07";"Furto de veículo";"4"
"CACHOEIRA DO SUL";"2003-07";"Furtos";"174"
"CACHOEIRA DO SUL";"2003-07";"Homicídio";"3"
"CACHOEIRA DO SUL";"2003-07";"Roubos";"20"
"CACHOEIRA DO SUL";"2003-08";"Entorpecentes - Posse";"1"
"CACHOEIRA DO SUL";"2003-08";"Entorpecentes - Tráfico";"2"
"CACHOEIRA DO SUL";"2003-08";"Estelionato";"14"
"CACHOEIRA DO SUL";"2003-08";"Furto de veículo";"8"
"CACHOEIRA DO SUL";"2003-08";"Furtos";"181"
"CACHOEIRA DO SUL";"2003-08";"Roubos";"14"
"CACHOEIRA DO SUL";"2003-09";"Entorpecentes - Posse";"2"
"CACHOEIRA DO SUL";"2003-09";"Entorpecentes - Tráfico";"4"
"CACHOEIRA DO SUL";"2003-09";"Estelionato";"14"
"CACHOEIRA DO SUL";"2003-09";"Furto de veículo";"4"
"CACHOEIRA DO SUL";"2003-09";"Furtos";"162"
"CACHOEIRA DO SUL";"2003-09";"Roubos";"19"
"CACHOEIRA DO SUL";"2003-10";"Entorpecentes - Posse";"2"
"CACHOEIRA DO SUL";"2003-10";"Entorpecentes - Tráfico";"1"
"CACHOEIRA DO SUL";"2003-10";"Estelionato";"12"
"CACHOEIRA DO SUL";"2003-10";"Furto de veículo";"2"
"CACHOEIRA DO SUL";"2003-10";"Furtos";"180"
"CACHOEIRA DO SUL";"2003-10";"Homicídio";"1"
"CACHOEIRA DO SUL";"2003-10";"Roubos";"5"
"CACHOEIRA DO SUL";"2003-11";"Entorpecentes - Posse";"1"
"CACHOEIRA DO SUL";"2003-11";"Entorpecentes - Tráfico";"2"
"CACHOEIRA DO SUL";"2003-11";"Estelionato";"11"
"CACHOEIRA DO SUL";"2003-11";"Extorsão";"1"
"CACHOEIRA DO SUL";"2003-11";"Furto de veículo";"5"
"CACHOEIRA DO SUL";"2003-11";"Furtos";"173"
"CACHOEIRA DO SUL";"2003-11";"Homicídio";"1"
"CACHOEIRA DO SUL";"2003-11";"Roubo de veículo";"3"
"CACHOEIRA DO SUL";"2003-11";"Roubos";"17"
"CACHOEIRA DO SUL";"2003-12";"Entorpecentes - Posse";"5"
"CACHOEIRA DO SUL";"2003-12";"Entorpecentes - Tráfico";"2"
"CACHOEIRA DO SUL";"2003-12";"Estelionato";"11"
"CACHOEIRA DO SUL";"2003-12";"Furto de veículo";"3"
"CACHOEIRA DO SUL";"2003-12";"Furtos";"192"
"CACHOEIRA DO SUL";"2003-12";"Roubos";"9"
"CACHOEIRINHA";"2003-01";"Entorpecentes - Posse";"4"
"CACHOEIRINHA";"2003-01";"Estelionato";"15"
"CACHOEIRINHA";"2003-01";"Extorsão";"1"
"CACHOEIRINHA";"2003-01";"Furto de veículo";"17"
"CACHOEIRINHA";"2003-01";"Furtos";"203"
"CACHOEIRINHA";"2003-01";"Latrocínio";"1"
"CACHOEIRINHA";"2003-01";"Roubo de veículo";"12"
"CACHOEIRINHA";"2003-01";"Roubos";"86"
"CACHOEIRINHA";"2003-02";"Delitos relacionados à corrupçao";"1"
"CACHOEIRINHA";"2003-02";"Entorpecentes - Posse";"3"
"CACHOEIRINHA";"2003-02";"Entorpecentes - Tráfico";"1"
"CACHOEIRINHA";"2003-02";"Estelionato";"12"
"CACHOEIRINHA";"2003-02";"Extorsão";"2"
"CACHOEIRINHA";"2003-02";"Extorsão mediante sequestro";"1"
"CACHOEIRINHA";"2003-02";"Furto de veículo";"19"
"CACHOEIRINHA";"2003-02";"Furtos";"180"
"CACHOEIRINHA";"2003-02";"Homicídio";"3"
"CACHOEIRINHA";"2003-02";"Roubo de veículo";"8"
"CACHOEIRINHA";"2003-02";"Roubos";"97"
"CACHOEIRINHA";"2003-03";"Entorpecentes - Posse";"5"
"CACHOEIRINHA";"2003-03";"Entorpecentes - Tráfico";"1"
"CACHOEIRINHA";"2003-03";"Estelionato";"7"
"CACHOEIRINHA";"2003-03";"Extorsão";"1"
"CACHOEIRINHA";"2003-03";"Furto de veículo";"26"
"CACHOEIRINHA";"2003-03";"Furtos";"207"
"CACHOEIRINHA";"2003-03";"Homicídio";"1"
"CACHOEIRINHA";"2003-03";"Roubo de veículo";"23"
"CACHOEIRINHA";"2003-03";"Roubos";"83"
"CACHOEIRINHA";"2003-04";"Delitos relacionados à corrupçao";"1"
"CACHOEIRINHA";"2003-04";"Entorpecentes - Posse";"7"
"CACHOEIRINHA";"2003-04";"Estelionato";"7"
"CACHOEIRINHA";"2003-04";"Furto de veículo";"20"
"CACHOEIRINHA";"2003-04";"Furtos";"201"
"CACHOEIRINHA";"2003-04";"Homicídio";"2"
"CACHOEIRINHA";"2003-04";"Latrocínio";"1"
"CACHOEIRINHA";"2003-04";"Roubo de veículo";"22"
"CACHOEIRINHA";"2003-04";"Roubos";"90"
"CACHOEIRINHA";"2003-05";"Entorpecentes - Posse";"5"
"CACHOEIRINHA";"2003-05";"Entorpecentes - Tráfico";"1"
"CACHOEIRINHA";"2003-05";"Estelionato";"9"
"CACHOEIRINHA";"2003-05";"Furto de veículo";"24"
"CACHOEIRINHA";"2003-05";"Furtos";"194"
"CACHOEIRINHA";"2003-05";"Homicídio";"3"
"CACHOEIRINHA";"2003-05";"Roubo de veículo";"21"
"CACHOEIRINHA";"2003-05";"Roubos";"110"
"CACHOEIRINHA";"2003-06";"Entorpecentes - Posse";"8"
"CACHOEIRINHA";"2003-06";"Entorpecentes - Tráfico";"2"
"CACHOEIRINHA";"2003-06";"Estelionato";"15"
"CACHOEIRINHA";"2003-06";"Furto de veículo";"32"
"CACHOEIRINHA";"2003-06";"Furtos";"198"
"CACHOEIRINHA";"2003-06";"Homicídio";"2"
"CACHOEIRINHA";"2003-06";"Latrocínio";"1"
"CACHOEIRINHA";"2003-06";"Roubo de veículo";"20"
"CACHOEIRINHA";"2003-06";"Roubos";"95"
"CACHOEIRINHA";"2003-07";"Entorpecentes - Posse";"1"
"CACHOEIRINHA";"2003-07";"Entorpecentes - Tráfico";"1"
"CACHOEIRINHA";"2003-07";"Estelionato";"11"
"CACHOEIRINHA";"2003-07";"Furto de veículo";"28"
"CACHOEIRINHA";"2003-07";"Furtos";"222"
"CACHOEIRINHA";"2003-07";"Homicídio";"2"
"CACHOEIRINHA";"2003-07";"Roubo de veículo";"21"
"CACHOEIRINHA";"2003-07";"Roubos";"97"
"CACHOEIRINHA";"2003-08";"Entorpecentes - Posse";"6"
"CACHOEIRINHA";"2003-08";"Entorpecentes - Tráfico";"2"
"CACHOEIRINHA";"2003-08";"Estelionato";"11"
"CACHOEIRINHA";"2003-08";"Furto de veículo";"53"
"CACHOEIRINHA";"2003-08";"Furtos";"177"
"CACHOEIRINHA";"2003-08";"Homicídio";"3"
"CACHOEIRINHA";"2003-08";"Roubo de veículo";"31"
"CACHOEIRINHA";"2003-08";"Roubos";"100"
"CACHOEIRINHA";"2003-09";"Entorpecentes - Posse";"6"
"CACHOEIRINHA";"2003-09";"Estelionato";"15"
"CACHOEIRINHA";"2003-09";"Furto de veículo";"52"
"CACHOEIRINHA";"2003-09";"Furtos";"205"
"CACHOEIRINHA";"2003-09";"Homicídio";"2"
"CACHOEIRINHA";"2003-09";"Roubo de veículo";"24"
"CACHOEIRINHA";"2003-09";"Roubos";"109"
"CACHOEIRINHA";"2003-10";"Entorpecentes - Posse";"5"
"CACHOEIRINHA";"2003-10";"Estelionato";"12"
"CACHOEIRINHA";"2003-10";"Furto de veículo";"40"
"CACHOEIRINHA";"2003-10";"Furtos";"218"
"CACHOEIRINHA";"2003-10";"Homicídio";"2"
"CACHOEIRINHA";"2003-10";"Roubo de veículo";"40"
"CACHOEIRINHA";"2003-10";"Roubos";"111"
"CACHOEIRINHA";"2003-11";"Entorpecentes - Posse";"5"
"CACHOEIRINHA";"2003-11";"Estelionato";"13"
"CACHOEIRINHA";"2003-11";"Furto de veículo";"40"
"CACHOEIRINHA";"2003-11";"Furtos";"195"
"CACHOEIRINHA";"2003-11";"Roubo de veículo";"32"
"CACHOEIRINHA";"2003-11";"Roubos";"84"
"CACHOEIRINHA";"2003-12";"Delitos relacionados à corrupçao";"1"
"CACHOEIRINHA";"2003-12";"Entorpecentes - Posse";"7"
"CACHOEIRINHA";"2003-12";"Estelionato";"8"
"CACHOEIRINHA";"2003-12";"Furto de veículo";"45"
"CACHOEIRINHA";"2003-12";"Furtos";"230"
"CACHOEIRINHA";"2003-12";"Homicídio";"2"
"CACHOEIRINHA";"2003-12";"Roubo de veículo";"19"
"CACHOEIRINHA";"2003-12";"Roubos";"80"
"CACIQUE DOBLE";"2003-01";"Furtos";"3"
"CACIQUE DOBLE";"2003-02";"Furto de veículo";"1"
"CACIQUE DOBLE";"2003-02";"Furtos";"1"
"CACIQUE DOBLE";"2003-03";"Estelionato";"1"
"CACIQUE DOBLE";"2003-05";"Furtos";"3"
"CACIQUE DOBLE";"2003-06";"Furtos";"5"
"CACIQUE DOBLE";"2003-06";"Homicídio";"1"
"CACIQUE DOBLE";"2003-07";"Furtos";"2"
"CACIQUE DOBLE";"2003-08";"Furtos";"1"
"CACIQUE DOBLE";"2003-09";"Furtos";"2"
"CACIQUE DOBLE";"2003-10";"Furtos";"1"
"CACIQUE DOBLE";"2003-11";"Furtos";"5"
"CACIQUE DOBLE";"2003-12";"Homicídio";"1"
"CAIBATE";"2003-01";"Furtos";"7"
"CAIBATE";"2003-01";"Homicídio";"1"
"CAIBATE";"2003-02";"Estelionato";"1"
"CAIBATE";"2003-02";"Furtos";"4"
"CAIBATE";"2003-03";"Furtos";"10"
"CAIBATE";"2003-04";"Furtos";"5"
"CAIBATE";"2003-04";"Roubos";"1"
"CAIBATE";"2003-05";"Furto de veículo";"1"
"CAIBATE";"2003-05";"Furtos";"4"
"CAIBATE";"2003-06";"Furtos";"7"
"CAIBATE";"2003-06";"Roubos";"1"
"CAIBATE";"2003-07";"Furtos";"5"
"CAIBATE";"2003-08";"Furtos";"6"
"CAIBATE";"2003-09";"Furtos";"6"
"CAIBATE";"2003-10";"Furtos";"6"
"CAIBATE";"2003-11";"Furtos";"3"
"CAIBATE";"2003-12";"Estelionato";"1"
"CAIBATE";"2003-12";"Furtos";"9"
"CAICARA";"2003-01";"Furtos";"5"
"CAICARA";"2003-02";"Furtos";"4"
"CAICARA";"2003-03";"Estelionato";"1"
"CAICARA";"2003-03";"Furto de veículo";"1"
"CAICARA";"2003-03";"Furtos";"6"
"CAICARA";"2003-03";"Roubos";"1"
"CAICARA";"2003-04";"Furtos";"1"
"CAICARA";"2003-05";"Furtos";"2"
"CAICARA";"2003-06";"Furtos";"1"
"CAICARA";"2003-06";"Roubos";"1"
"CAICARA";"2003-08";"Furtos";"4"
"CAICARA";"2003-09";"Furtos";"6"
"CAICARA";"2003-10";"Furto de veículo";"2"
"CAICARA";"2003-10";"Furtos";"4"
"CAICARA";"2003-11";"Furtos";"2"
"CAICARA";"2003-11";"Roubos";"1"
"CAICARA";"2003-12";"Estelionato";"1"
"CAICARA";"2003-12";"Furtos";"4"
"CAMAQUA";"2003-01";"Entorpecentes - Posse";"1"
"CAMAQUA";"2003-01";"Estelionato";"4"
"CAMAQUA";"2003-01";"Furto de veículo";"9"
"CAMAQUA";"2003-01";"Furtos";"116"
"CAMAQUA";"2003-01";"Roubos";"9"
"CAMAQUA";"2003-02";"Entorpecentes - Posse";"5"
"CAMAQUA";"2003-02";"Entorpecentes - Tráfico";"1"
"CAMAQUA";"2003-02";"Estelionato";"4"
"CAMAQUA";"2003-02";"Furto de veículo";"6"
"CAMAQUA";"2003-02";"Furtos";"147"
"CAMAQUA";"2003-02";"Roubos";"14"
"CAMAQUA";"2003-03";"Entorpecentes - Posse";"2"
"CAMAQUA";"2003-03";"Entorpecentes - Tráfico";"1"
"CAMAQUA";"2003-03";"Estelionato";"8"
"CAMAQUA";"2003-03";"Furto de veículo";"23"
"CAMAQUA";"2003-03";"Furtos";"164"
"CAMAQUA";"2003-03";"Roubos";"16"
"CAMAQUA";"2003-04";"Entorpecentes - Posse";"6"
"CAMAQUA";"2003-04";"Estelionato";"6"
"CAMAQUA";"2003-04";"Furto de veículo";"21"
"CAMAQUA";"2003-04";"Furtos";"139"
"CAMAQUA";"2003-04";"Roubos";"15"
"CAMAQUA";"2003-05";"Entorpecentes - Posse";"5"
"CAMAQUA";"2003-05";"Entorpecentes - Tráfico";"1"
"CAMAQUA";"2003-05";"Estelionato";"8"
"CAMAQUA";"2003-05";"Furto de veículo";"22"
"CAMAQUA";"2003-05";"Furtos";"184"
"CAMAQUA";"2003-05";"Homicídio";"1"
"CAMAQUA";"2003-05";"Roubos";"16"
"CAMAQUA";"2003-06";"Entorpecentes - Posse";"1"
"CAMAQUA";"2003-06";"Estelionato";"6"
"CAMAQUA";"2003-06";"Furto de veículo";"16"
"CAMAQUA";"2003-06";"Furtos";"131"
"CAMAQUA";"2003-06";"Homicídio";"1"
"CAMAQUA";"2003-06";"Roubos";"15"
"CAMAQUA";"2003-07";"Estelionato";"11"
"CAMAQUA";"2003-07";"Furto de veículo";"18"
"CAMAQUA";"2003-07";"Furtos";"172"
"CAMAQUA";"2003-07";"Homicídio";"1"
"CAMAQUA";"2003-07";"Roubos";"16"
"CAMAQUA";"2003-08";"Estelionato";"7"
"CAMAQUA";"2003-08";"Extorsão";"1"
"CAMAQUA";"2003-08";"Furto de veículo";"6"
"CAMAQUA";"2003-08";"Furtos";"79"
"CAMAQUA";"2003-08";"Roubos";"6"
"CAMAQUA";"2003-09";"Entorpecentes - Posse";"2"
"CAMAQUA";"2003-09";"Entorpecentes - Tráfico";"2"
"CAMAQUA";"2003-09";"Estelionato";"8"
"CAMAQUA";"2003-09";"Furto de veículo";"11"
"CAMAQUA";"2003-09";"Furtos";"197"
"CAMAQUA";"2003-09";"Roubo de veículo";"1"
"CAMAQUA";"2003-09";"Roubos";"9"
"CAMAQUA";"2003-10";"Estelionato";"4"
"CAMAQUA";"2003-10";"Furto de veículo";"9"
"CAMAQUA";"2003-10";"Furtos";"149"
"CAMAQUA";"2003-10";"Roubo de veículo";"1"
"CAMAQUA";"2003-10";"Roubos";"11"
"CAMAQUA";"2003-11";"Entorpecentes - Posse";"3"
"CAMAQUA";"2003-11";"Estelionato";"5"
"CAMAQUA";"2003-11";"Furto de veículo";"7"
"CAMAQUA";"2003-11";"Furtos";"117"
"CAMAQUA";"2003-11";"Homicídio";"1"
"CAMAQUA";"2003-11";"Roubos";"13"
"CAMAQUA";"2003-12";"Entorpecentes - Posse";"1"
"CAMAQUA";"2003-12";"Estelionato";"9"
"CAMAQUA";"2003-12";"Furto de veículo";"8"
"CAMAQUA";"2003-12";"Furtos";"173"
"CAMAQUA";"2003-12";"Roubo de veículo";"1"
"CAMAQUA";"2003-12";"Roubos";"7"
"CAMARGO";"2003-01";"Furto de veículo";"1"
"CAMARGO";"2003-01";"Furtos";"1"
"CAMARGO";"2003-02";"Furtos";"3"
"CAMARGO";"2003-04";"Furtos";"2"
"CAMARGO";"2003-05";"Entorpecentes - Posse";"1"
"CAMARGO";"2003-05";"Furtos";"6"
"CAMARGO";"2003-05";"Roubos";"1"
"CAMARGO";"2003-06";"Furto de veículo";"1"
"CAMARGO";"2003-06";"Furtos";"1"
"CAMARGO";"2003-07";"Estelionato";"1"
"CAMARGO";"2003-07";"Furtos";"3"
"CAMARGO";"2003-08";"Furtos";"1"
"CAMARGO";"2003-09";"Estelionato";"1"
"CAMARGO";"2003-09";"Furtos";"2"
"CAMARGO";"2003-10";"Furtos";"4"
"CAMBARA DO SUL";"2003-01";"Estelionato";"1"
"CAMBARA DO SUL";"2003-01";"Furtos";"16"
"CAMBARA DO SUL";"2003-02";"Estelionato";"3"
"CAMBARA DO SUL";"2003-02";"Furtos";"3"
"CAMBARA DO SUL";"2003-03";"Furtos";"12"
"CAMBARA DO SUL";"2003-04";"Furtos";"5"
"CAMBARA DO SUL";"2003-05";"Estelionato";"1"
"CAMBARA DO SUL";"2003-05";"Furtos";"6"
"CAMBARA DO SUL";"2003-06";"Furtos";"5"
"CAMBARA DO SUL";"2003-07";"Estelionato";"1"
"CAMBARA DO SUL";"2003-07";"Furtos";"8"
"CAMBARA DO SUL";"2003-08";"Furtos";"8"
"CAMBARA DO SUL";"2003-08";"Homicídio";"1"
"CAMBARA DO SUL";"2003-09";"Entorpecentes - Posse";"1"
"CAMBARA DO SUL";"2003-09";"Furto de veículo";"1"
"CAMBARA DO SUL";"2003-09";"Furtos";"6"
"CAMBARA DO SUL";"2003-09";"Roubos";"2"
"CAMBARA DO SUL";"2003-10";"Furtos";"11"
"CAMBARA DO SUL";"2003-10";"Homicídio";"1"
"CAMBARA DO SUL";"2003-11";"Furtos";"5"
"CAMBARA DO SUL";"2003-12";"Estelionato";"2"
"CAMBARA DO SUL";"2003-12";"Furto de veículo";"1"
"CAMBARA DO SUL";"2003-12";"Furtos";"11"
"CAMBARA DO SUL";"2003-12";"Roubos";"1"
"CAMPESTRE DA SERRA";"2003-01";"Furtos";"1"
"CAMPESTRE DA SERRA";"2003-02";"Furtos";"2"
"CAMPESTRE DA SERRA";"2003-03";"Furtos";"2"
"CAMPESTRE DA SERRA";"2003-03";"Roubo de veículo";"1"
"CAMPESTRE DA SERRA";"2003-05";"Furtos";"2"
"CAMPESTRE DA SERRA";"2003-06";"Furtos";"4"
"CAMPESTRE DA SERRA";"2003-07";"Furtos";"2"
"CAMPESTRE DA SERRA";"2003-07";"Roubos";"1"
"CAMPESTRE DA SERRA";"2003-08";"Furtos";"1"
"CAMPESTRE DA SERRA";"2003-10";"Furtos";"3"
"CAMPESTRE DA SERRA";"2003-10";"Roubos";"1"
"CAMPESTRE DA SERRA";"2003-11";"Furtos";"3"
"CAMPESTRE DA SERRA";"2003-12";"Furtos";"1"
"CAMPESTRE DA SERRA";"2003-12";"Roubos";"1"
"CAMPINA DAS MISSOES";"2003-01";"Furtos";"5"
"CAMPINA DAS MISSOES";"2003-02";"Furtos";"3"
"CAMPINA DAS MISSOES";"2003-03";"Furto de veículo";"1"
"CAMPINA DAS MISSOES";"2003-03";"Furtos";"6"
"CAMPINA DAS MISSOES";"2003-04";"Furtos";"2"
"CAMPINA DAS MISSOES";"2003-05";"Estelionato";"2"
"CAMPINA DAS MISSOES";"2003-05";"Furtos";"4"
"CAMPINA DAS MISSOES";"2003-06";"Furto de veículo";"1"
"CAMPINA DAS MISSOES";"2003-06";"Furtos";"6"
"CAMPINA DAS MISSOES";"2003-07";"Estelionato";"1"
"CAMPINA DAS MISSOES";"2003-07";"Furto de veículo";"1"
"CAMPINA DAS MISSOES";"2003-07";"Roubos";"1"
"CAMPINA DAS MISSOES";"2003-08";"Furtos";"5"
"CAMPINA DAS MISSOES";"2003-09";"Furtos";"1"
"CAMPINA DAS MISSOES";"2003-09";"Roubos";"1"
"CAMPINA DAS MISSOES";"2003-10";"Furtos";"2"
"CAMPINA DAS MISSOES";"2003-11";"Furtos";"1"
"CAMPINA DAS MISSOES";"2003-12";"Furtos";"1"
"CAMPINAS DO SUL";"2003-01";"Furtos";"3"
"CAMPINAS DO SUL";"2003-02";"Estelionato";"1"
"CAMPINAS DO SUL";"2003-02";"Furtos";"3"
"CAMPINAS DO SUL";"2003-03";"Delitos relacionados à corrupçao";"1"
"CAMPINAS DO SUL";"2003-03";"Estelionato";"1"
"CAMPINAS DO SUL";"2003-03";"Furtos";"5"
"CAMPINAS DO SUL";"2003-04";"Furto de veículo";"1"
"CAMPINAS DO SUL";"2003-04";"Furtos";"1"
"CAMPINAS DO SUL";"2003-05";"Furtos";"5"
"CAMPINAS DO SUL";"2003-06";"Furtos";"8"
"CAMPINAS DO SUL";"2003-07";"Furtos";"7"
"CAMPINAS DO SUL";"2003-07";"Roubos";"1"
"CAMPINAS DO SUL";"2003-08";"Furtos";"1"
"CAMPINAS DO SUL";"2003-09";"Furtos";"11"
"CAMPINAS DO SUL";"2003-10";"Estelionato";"1"
"CAMPINAS DO SUL";"2003-10";"Furtos";"3"
"CAMPINAS DO SUL";"2003-10";"Roubos";"1"
"CAMPINAS DO SUL";"2003-11";"Furtos";"5"
"CAMPINAS DO SUL";"2003-12";"Furtos";"6"
"CAMPO BOM";"2003-01";"Entorpecentes - Posse";"3"
"CAMPO BOM";"2003-01";"Estelionato";"7"
"CAMPO BOM";"2003-01";"Furto de veículo";"12"
"CAMPO BOM";"2003-01";"Furtos";"168"
"CAMPO BOM";"2003-01";"Roubo de veículo";"4"
"CAMPO BOM";"2003-01";"Roubos";"25"
"CAMPO BOM";"2003-02";"Entorpecentes - Posse";"5"
"CAMPO BOM";"2003-02";"Entorpecentes - Tráfico";"1"
"CAMPO BOM";"2003-02";"Estelionato";"5"
"CAMPO BOM";"2003-02";"Furto de veículo";"10"
"CAMPO BOM";"2003-02";"Furtos";"139"
"CAMPO BOM";"2003-02";"Roubo de veículo";"6"
"CAMPO BOM";"2003-02";"Roubos";"34"
"CAMPO BOM";"2003-03";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO BOM";"2003-03";"Entorpecentes - Posse";"2"
"CAMPO BOM";"2003-03";"Estelionato";"8"
"CAMPO BOM";"2003-03";"Furto de veículo";"7"
"CAMPO BOM";"2003-03";"Furtos";"137"
"CAMPO BOM";"2003-03";"Roubo de veículo";"4"
"CAMPO BOM";"2003-03";"Roubos";"24"
"CAMPO BOM";"2003-04";"Entorpecentes - Posse";"4"
"CAMPO BOM";"2003-04";"Estelionato";"10"
"CAMPO BOM";"2003-04";"Furto de veículo";"9"
"CAMPO BOM";"2003-04";"Furtos";"120"
"CAMPO BOM";"2003-04";"Roubo de veículo";"3"
"CAMPO BOM";"2003-04";"Roubos";"24"
"CAMPO BOM";"2003-05";"Entorpecentes - Posse";"2"
"CAMPO BOM";"2003-05";"Estelionato";"6"
"CAMPO BOM";"2003-05";"Furto de veículo";"2"
"CAMPO BOM";"2003-05";"Furtos";"154"
"CAMPO BOM";"2003-05";"Roubos";"37"
"CAMPO BOM";"2003-06";"Entorpecentes - Posse";"4"
"CAMPO BOM";"2003-06";"Estelionato";"3"
"CAMPO BOM";"2003-06";"Furto de veículo";"6"
"CAMPO BOM";"2003-06";"Furtos";"116"
"CAMPO BOM";"2003-06";"Roubo de veículo";"1"
"CAMPO BOM";"2003-06";"Roubos";"30"
"CAMPO BOM";"2003-07";"Entorpecentes - Posse";"4"
"CAMPO BOM";"2003-07";"Entorpecentes - Tráfico";"2"
"CAMPO BOM";"2003-07";"Estelionato";"11"
"CAMPO BOM";"2003-07";"Furto de veículo";"20"
"CAMPO BOM";"2003-07";"Furtos";"144"
"CAMPO BOM";"2003-07";"Roubos";"29"
"CAMPO BOM";"2003-08";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO BOM";"2003-08";"Entorpecentes - Posse";"3"
"CAMPO BOM";"2003-08";"Estelionato";"7"
"CAMPO BOM";"2003-08";"Extorsão";"1"
"CAMPO BOM";"2003-08";"Furto de veículo";"17"
"CAMPO BOM";"2003-08";"Furtos";"130"
"CAMPO BOM";"2003-08";"Homicídio";"2"
"CAMPO BOM";"2003-08";"Roubo de veículo";"3"
"CAMPO BOM";"2003-08";"Roubos";"12"
"CAMPO BOM";"2003-09";"Entorpecentes - Posse";"5"
"CAMPO BOM";"2003-09";"Entorpecentes - Tráfico";"1"
"CAMPO BOM";"2003-09";"Estelionato";"16"
"CAMPO BOM";"2003-09";"Furto de veículo";"12"
"CAMPO BOM";"2003-09";"Furtos";"137"
"CAMPO BOM";"2003-09";"Roubo de veículo";"2"
"CAMPO BOM";"2003-09";"Roubos";"29"
"CAMPO BOM";"2003-10";"Entorpecentes - Posse";"6"
"CAMPO BOM";"2003-10";"Entorpecentes - Tráfico";"1"
"CAMPO BOM";"2003-10";"Estelionato";"16"
"CAMPO BOM";"2003-10";"Furto de veículo";"9"
"CAMPO BOM";"2003-10";"Furtos";"137"
"CAMPO BOM";"2003-10";"Roubo de veículo";"1"
"CAMPO BOM";"2003-10";"Roubos";"18"
"CAMPO BOM";"2003-11";"Delitos relacionados à corrupçao";"1"
"CAMPO BOM";"2003-11";"Entorpecentes - Posse";"11"
"CAMPO BOM";"2003-11";"Entorpecentes - Tráfico";"2"
"CAMPO BOM";"2003-11";"Estelionato";"12"
"CAMPO BOM";"2003-11";"Furto de veículo";"1"
"CAMPO BOM";"2003-11";"Furtos";"128"
"CAMPO BOM";"2003-11";"Roubo de veículo";"1"
"CAMPO BOM";"2003-11";"Roubos";"15"
"CAMPO BOM";"2003-12";"Entorpecentes - Posse";"4"
"CAMPO BOM";"2003-12";"Estelionato";"10"
"CAMPO BOM";"2003-12";"Furto de veículo";"6"
"CAMPO BOM";"2003-12";"Furtos";"110"
"CAMPO BOM";"2003-12";"Homicídio";"1"
"CAMPO BOM";"2003-12";"Roubo de veículo";"6"
"CAMPO BOM";"2003-12";"Roubos";"17"
"CAMPO NOVO";"2003-01";"Entorpecentes - Posse";"1"
"CAMPO NOVO";"2003-01";"Estelionato";"1"
"CAMPO NOVO";"2003-01";"Furto de veículo";"2"
"CAMPO NOVO";"2003-01";"Furtos";"11"
"CAMPO NOVO";"2003-01";"Homicídio";"1"
"CAMPO NOVO";"2003-01";"Roubos";"1"
"CAMPO NOVO";"2003-02";"Delitos relacionados à corrupçao";"1"
"CAMPO NOVO";"2003-02";"Entorpecentes - Posse";"1"
"CAMPO NOVO";"2003-02";"Furtos";"9"
"CAMPO NOVO";"2003-03";"Estelionato";"1"
"CAMPO NOVO";"2003-03";"Furto de veículo";"1"
"CAMPO NOVO";"2003-03";"Furtos";"16"
"CAMPO NOVO";"2003-03";"Roubos";"1"
"CAMPO NOVO";"2003-04";"Furtos";"9"
"CAMPO NOVO";"2003-05";"Estelionato";"2"
"CAMPO NOVO";"2003-05";"Furtos";"12"
"CAMPO NOVO";"2003-05";"Homicídio";"1"
"CAMPO NOVO";"2003-06";"Furtos";"15"
"CAMPO NOVO";"2003-07";"Estelionato";"2"
"CAMPO NOVO";"2003-07";"Furto de veículo";"1"
"CAMPO NOVO";"2003-07";"Furtos";"11"
"CAMPO NOVO";"2003-08";"Furtos";"14"
"CAMPO NOVO";"2003-08";"Roubos";"1"
"CAMPO NOVO";"2003-09";"Entorpecentes - Posse";"2"
"CAMPO NOVO";"2003-09";"Estelionato";"1"
"CAMPO NOVO";"2003-09";"Furtos";"10"
"CAMPO NOVO";"2003-09";"Roubos";"1"
"CAMPO NOVO";"2003-10";"Estelionato";"3"
"CAMPO NOVO";"2003-10";"Furtos";"10"
"CAMPO NOVO";"2003-10";"Roubos";"1"
"CAMPO NOVO";"2003-11";"Entorpecentes - Posse";"1"
"CAMPO NOVO";"2003-11";"Furto de veículo";"1"
"CAMPO NOVO";"2003-11";"Furtos";"6"
"CAMPO NOVO";"2003-11";"Roubos";"1"
"CAMPO NOVO";"2003-12";"Furtos";"6"
"CAMPOS BORGES";"2003-01";"Furtos";"2"
"CAMPOS BORGES";"2003-02";"Furtos";"4"
"CAMPOS BORGES";"2003-03";"Furtos";"4"
"CAMPOS BORGES";"2003-04";"Furtos";"5"
"CAMPOS BORGES";"2003-05";"Furtos";"8"
